symbol,timeframe,zone_type,pattern,base_time,zone_top,zone_bottom,base_open,base_high,base_low,base_close,base_range,base_volume_ratio,prior_atr,departure_atr,departure_body_vs_base_body,departure_volume_ratio,freshness,tests,broken,quality_score,active_after_time,_active_after,broken_time,last_test_time,snapshot_as_of,confluence_count,confluence_timeframes,merged_from,primary_timeframe,primary_base_time
AAPL,1D,demand,DBR,2025-08-05T00:00:00-04:00,203.4,202.16,203.4,205.34,202.16,202.92,3.18,0.86,0.15,2.85,15.87,2.11,fresh,0,False,10.96,2025-08-06T00:00:00-04:00,2025-08-06 00:00:00-04:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 202.16-203.40 DBR,1D,2025-08-05T00:00:00-04:00
AAPL,1D,demand,RBR,2025-08-07T00:00:00-04:00,220.03,216.58,218.88,220.85,216.58,220.03,4.27,1.59,4.34,2.36,7.38,2.01,fresh,0,False,10.37,2025-08-08T00:00:00-04:00,2025-08-08 00:00:00-04:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 216.58-220.03 RBR,1D,2025-08-07T00:00:00-04:00
AAPL,1D,demand,RBR,2025-08-11T00:00:00-04:00,227.92,224.76,227.92,229.56,224.76,227.18,4.8,1.0,1.59,0.55,2.22,0.9,multiple_tests,3,False,5.45,2025-08-12T00:00:00-04:00,2025-08-12 00:00:00-04:00,,2025-09-11T00:00:00-04:00,2026-01-06T16:00:00-05:00,2,1D,1D demand 224.76-227.92 RBR; 1D demand 226.23-227.16 RBR,1D,2025-08-11T00:00:00-04:00
AAPL,1D,demand,DBR/RBR,2025-09-18T00:00:00-04:00,239.97,235.03,239.97,241.2,236.65,237.88,4.55,0.9,-0.07,1.97,2.05,3.34,fresh,0,False,11.47,2025-09-19T00:00:00-04:00,2025-09-19 00:00:00-04:00,,,2026-01-06T16:00:00-05:00,2,1D,1D demand 236.65-239.97 DBR; 1D demand 235.03-237.00 RBR,1D,2025-09-18T00:00:00-04:00
AAPL,1D,demand,DBR,2025-10-16T00:00:00-04:00,248.25,245.13,248.25,249.04,245.13,247.45,3.91,0.76,-0.07,1.05,5.34,0.93,fresh,0,False,7.98,2025-10-17T00:00:00-04:00,2025-10-17 00:00:00-04:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 245.13-248.25 DBR,1D,2025-10-16T00:00:00-04:00
AAPL,1D,demand,DBR/RBR,2025-10-23T00:00:00-04:00,262.82,258.01,259.94,260.62,258.01,259.58,2.61,0.74,-0.69,0.7,4.53,0.86,fresh,0,False,8.06,2025-10-24T00:00:00-04:00,2025-10-24 00:00:00-04:00,,,2026-01-06T16:00:00-05:00,2,1D,1D demand 258.01-259.94 DBR; 1D demand 259.18-262.82 RBR,1D,2025-10-23T00:00:00-04:00
AAPL,1D,supply,DBD,2025-12-30T00:00:00-05:00,274.08,272.81,272.81,274.08,272.28,273.08,1.8,0.52,-0.08,-0.3,4.44,0.64,one_test,1,False,5.44,2025-12-31T00:00:00-05:00,2025-12-31 00:00:00-05:00,,2026-01-02T00:00:00-05:00,2026-01-06T16:00:00-05:00,1,1D,1D supply 272.81-274.08 DBD,1D,2025-12-30T00:00:00-05:00
AAPL,1D,supply,DBD/RBD,2025-12-12T00:00:00-05:00,279.67,277.89,277.9,279.22,276.82,278.28,2.4,0.92,-0.1,-0.82,15.89,1.17,fresh,0,False,8.49,2025-12-15T00:00:00-05:00,2025-12-15 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,2,1D,1D supply 277.90-279.22 RBD; 1D supply 277.89-279.67 DBD,1D,2025-12-12T00:00:00-05:00
AMD,1D,demand,DBR,2025-09-08T00:00:00-04:00,151.8,149.22,151.8,152.64,149.22,151.41,3.42,0.83,-1.87,0.8,9.82,0.85,one_test,1,False,6.15,2025-09-09T00:00:00-04:00,2025-09-09 00:00:00-04:00,,2025-09-18T00:00:00-04:00,2026-01-06T16:00:00-05:00,1,1D,1D demand 149.22-151.80 DBR,1D,2025-09-08T00:00:00-04:00
AMD,1D,demand,DBR,2025-09-17T00:00:00-04:00,159.28,155.76,159.28,161.63,155.76,159.16,5.87,0.98,-0.39,-0.24,58.0,1.98,multiple_tests,2,False,6.22,2025-09-18T00:00:00-04:00,2025-09-18 00:00:00-04:00,,2025-09-26T00:00:00-04:00,2026-01-06T16:00:00-05:00,2,1D,1D demand 155.76-159.28 DBR; 1D demand 155.90-157.39 DBR,1D,2025-09-17T00:00:00-04:00
AMD,1D,demand,RBR,2025-09-30T00:00:00-04:00,161.79,159.33,160.79,162.28,159.33,161.79,2.95,0.68,0.46,0.43,3.1,0.91,fresh,0,False,7.34,2025-10-01T00:00:00-04:00,2025-10-01 00:00:00-04:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 159.33-161.79 RBR,1D,2025-09-30T00:00:00-04:00
AMD,1D,demand,DBR,2025-11-21T00:00:00-05:00,208.81,195.0,208.81,208.83,195.0,203.78,13.83,1.21,-1.51,0.86,2.24,0.84,multiple_tests,7,False,5.2,2025-11-24T00:00:00-05:00,2025-11-24 00:00:00-05:00,,2025-12-19T00:00:00-05:00,2026-01-06T16:00:00-05:00,1,1D,1D demand 195.00-208.81 DBR,1D,2025-11-21T00:00:00-05:00
AMD,1D,demand,DBR,2025-12-18T00:00:00-05:00,203.81,200.5,203.81,206.36,200.5,201.06,5.86,0.81,-0.84,1.28,3.21,1.6,fresh,0,False,8.88,2025-12-19T00:00:00-05:00,2025-12-19 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 200.50-203.81 DBR,1D,2025-12-18T00:00:00-05:00
AMD,1D,demand,DBR,2025-12-31T00:00:00-05:00,215.81,213.03,215.81,217.64,213.8,214.16,3.84,0.67,-0.21,1.37,2.76,1.38,one_test,1,False,7.75,2026-01-02T00:00:00-05:00,2026-01-02 00:00:00-05:00,,2026-01-06T00:00:00-05:00,2026-01-06T16:00:00-05:00,2,1D,1D demand 213.80-215.81 DBR; 1D demand 213.03-215.43 DBR,1D,2025-12-31T00:00:00-05:00
AMD,1D,supply,RBD,2026-01-02T00:00:00-05:00,227.15,218.9,218.9,227.15,218.9,223.47,8.25,1.36,1.18,-0.35,2.01,1.19,one_test,1,False,6.04,2026-01-05T00:00:00-05:00,2026-01-05 00:00:00-05:00,,2026-01-06T00:00:00-05:00,2026-01-06T16:00:00-05:00,1,1D,1D supply 218.90-227.15 RBD,1D,2026-01-02T00:00:00-05:00
AMD,1D,supply,DBD,2025-11-17T00:00:00-05:00,248.77,240.52,242.75,248.77,237.15,240.52,11.62,0.69,-0.64,-0.88,2.92,0.83,fresh,0,False,7.71,2025-11-18T00:00:00-05:00,2025-11-18 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D supply 240.52-248.77 DBD,1D,2025-11-17T00:00:00-05:00
AMD,1D,supply,RBD,2025-11-03T00:00:00-05:00,260.91,259.33,259.33,260.91,253.89,259.65,7.02,0.52,0.43,-0.85,30.0,0.8,multiple_tests,3,False,5.15,2025-11-04T00:00:00-05:00,2025-11-04 00:00:00-05:00,,2025-11-13T00:00:00-05:00,2026-01-06T16:00:00-05:00,1,1D,1D supply 259.33-260.91 RBD,1D,2025-11-03T00:00:00-05:00
AMD,1D,supply,RBD,2025-10-29T00:00:00-04:00,267.08,264.19,264.19,267.08,257.4,264.33,9.68,0.6,0.4,-0.81,36.29,0.55,fresh,0,False,7.36,2025-10-30T00:00:00-04:00,2025-10-30 00:00:00-04:00,,,2026-01-06T16:00:00-05:00,1,1D,1D supply 264.19-267.08 RBD,1D,2025-10-29T00:00:00-04:00
AMZN,1D,demand,RBR,2025-08-05T00:00:00-04:00,213.75,212.87,213.05,216.3,212.87,213.75,3.43,1.11,-0.27,2.31,10.88,1.18,multiple_tests,5,False,6.99,2025-08-06T00:00:00-04:00,2025-08-06 00:00:00-04:00,,2025-10-20T00:00:00-04:00,2026-01-06T16:00:00-05:00,1,1D,1D demand 212.87-213.75 RBR,1D,2025-08-05T00:00:00-04:00
AMZN,1D,demand,RBR,2025-11-21T00:00:00-05:00,220.69,215.18,216.34,222.21,215.18,220.69,7.03,1.19,-0.32,0.91,1.29,0.94,fresh,0,False,7.85,2025-11-24T00:00:00-05:00,2025-11-24 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 215.18-220.69 RBR,1D,2025-11-21T00:00:00-05:00
AMZN,1D,supply,DBD/RBD,2025-11-11T00:00:00-05:00,251.0,248.41,248.41,249.75,247.23,249.1,2.52,0.43,0.93,-0.97,8.75,0.58,fresh,0,False,8.05,2025-11-12T00:00:00-05:00,2025-11-12 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,2,1D,1D supply 248.41-249.75 RBD; 1D supply 249.03-251.00 DBD,1D,2025-11-11T00:00:00-05:00
AMZN,1D,supply,RBD,2025-11-03T00:00:00-05:00,258.6,254.0,255.36,258.6,252.9,254.0,5.7,1.71,6.13,-0.92,3.44,0.92,fresh,0,False,7.84,2025-11-04T00:00:00-05:00,2025-11-04 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D supply 254.00-258.60 RBD,1D,2025-11-03T00:00:00-05:00
ANET,1D,demand,DBR,2025-11-21T00:00:00-05:00,118.42,114.52,118.42,120.0,114.52,117.43,5.48,1.75,-1.19,0.77,3.29,1.34,fresh,0,False,8.11,2025-11-24T00:00:00-05:00,2025-11-24 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 114.52-118.42 DBR,1D,2025-11-21T00:00:00-05:00
ANET,1D,demand,RBR,2025-12-18T00:00:00-05:00,125.0,123.88,125.0,127.16,123.88,124.62,3.28,0.76,-0.31,1.32,16.08,1.74,fresh,0,False,9.06,2025-12-19T00:00:00-05:00,2025-12-19 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 123.88-125.00 RBR,1D,2025-12-18T00:00:00-05:00
ANET,1D,demand,RBR,2025-12-26T00:00:00-05:00,131.84,130.45,131.0,132.12,130.45,131.84,1.68,0.4,0.12,0.54,3.57,1.07,one_test,1,False,6.11,2025-12-29T00:00:00-05:00,2025-12-29 00:00:00-05:00,,2025-12-31T00:00:00-05:00,2026-01-06T16:00:00-05:00,1,1D,1D demand 130.45-131.84 RBR,1D,2025-12-26T00:00:00-05:00
ANET,1D,supply,RBD,2026-01-02T00:00:00-05:00,136.09,133.6,134.05,136.09,132.19,133.6,3.91,0.82,0.28,0.88,2.56,1.68,one_test,1,False,7.06,2026-01-05T00:00:00-05:00,2026-01-05 00:00:00-05:00,,2026-01-06T00:00:00-05:00,2026-01-06T16:00:00-05:00,1,1D,1D supply 133.60-136.09 RBD,1D,2026-01-02T00:00:00-05:00
ANET,1D,supply,DBD,2025-11-04T00:00:00-05:00,157.03,152.86,152.86,157.03,150.99,153.55,6.03,1.16,-0.66,-2.09,3.26,2.04,fresh,0,False,10.13,2025-11-05T00:00:00-05:00,2025-11-05 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D supply 152.86-157.03 DBD,1D,2025-11-04T00:00:00-05:00
APP,1D,demand,RBR,2025-08-21T00:00:00-04:00,418.76,408.8,411.62,431.86,408.8,418.76,23.06,0.81,0.28,1.04,3.21,0.99,fresh,0,False,8.03,2025-08-22T00:00:00-04:00,2025-08-22 00:00:00-04:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 408.80-418.76 RBR,1D,2025-08-21T00:00:00-04:00
APP,1D,demand,RBR,2025-08-25T00:00:00-04:00,450.68,434.02,440.3,454.39,434.02,450.68,20.37,0.62,1.35,0.79,2.05,0.87,fresh,0,False,7.66,2025-08-26T00:00:00-04:00,2025-08-26 00:00:00-04:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 434.02-450.68 RBR,1D,2025-08-25T00:00:00-04:00
APP,1D,demand,RBR,2025-08-27T00:00:00-04:00,469.0,458.65,469.0,474.98,458.65,462.94,16.33,0.45,0.5,0.85,3.39,0.89,one_test,1,False,6.24,2025-08-28T00:00:00-04:00,2025-08-28 00:00:00-04:00,,2025-09-02T00:00:00-04:00,2026-01-06T16:00:00-05:00,1,1D,1D demand 458.65-469.00 RBR,1D,2025-08-27T00:00:00-04:00
APP,1D,demand,RBR,2025-08-29T00:00:00-04:00,480.72,472.42,480.72,485.53,472.42,478.59,13.11,0.8,0.64,0.13,8.32,0.82,one_test,1,False,5.45,2025-09-02T00:00:00-04:00,2025-09-02 00:00:00-04:00,,2025-09-05T00:00:00-04:00,2026-01-06T16:00:00-05:00,1,1D,1D demand 472.42-480.72 RBR,1D,2025-08-29T00:00:00-04:00
APP,1D,demand,RBR,2025-09-03T00:00:00-04:00,487.69,485.08,487.69,499.87,485.08,487.35,14.79,0.79,0.36,0.52,6.38,0.97,one_test,1,False,5.99,2025-09-04T00:00:00-04:00,2025-09-04 00:00:00-04:00,,2025-09-05T00:00:00-04:00,2026-01-06T16:00:00-05:00,1,1D,1D demand 485.08-487.69 RBR,1D,2025-09-03T00:00:00-04:00
APP,1D,demand,DBR,2025-11-21T00:00:00-05:00,521.65,489.3,521.65,529.98,489.3,520.26,40.68,1.29,-0.29,1.17,24.7,1.07,fresh,0,False,8.24,2025-11-24T00:00:00-05:00,2025-11-24 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 489.30-521.65 DBR,1D,2025-11-21T00:00:00-05:00
APP,1D,demand,RBR,2025-11-25T00:00:00-05:00,556.03,535.85,555.12,557.77,535.85,556.03,21.92,0.58,1.04,0.88,22.65,0.72,fresh,0,False,7.6,2025-11-26T00:00:00-05:00,2025-11-26 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 535.85-556.03 RBR,1D,2025-11-25T00:00:00-05:00
APP,1D,demand,RBR,2025-11-28T00:00:00-05:00,599.48,583.4,589.79,599.59,583.4,599.48,16.19,0.39,1.25,0.69,3.66,0.97,one_test,1,False,6.16,2025-12-01T00:00:00-05:00,2025-12-01 00:00:00-05:00,,2026-01-06T00:00:00-05:00,2026-01-06T16:00:00-05:00,1,1D,1D demand 583.40-599.48 RBR,1D,2025-11-28T00:00:00-05:00
APP,1D,supply,DBD,2025-12-30T00:00:00-05:00,699.73,693.71,697.89,699.73,683.62,693.71,16.11,0.64,-0.73,-0.71,4.76,0.55,fresh,0,False,7.26,2025-12-31T00:00:00-05:00,2025-12-31 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D supply 693.71-699.73 DBD,1D,2025-12-30T00:00:00-05:00
ARM,1D,demand,DBR,2025-12-31T00:00:00-05:00,110.67,109.29,110.67,111.6,109.29,109.31,2.31,0.8,-0.31,1.38,4.0,1.55,fresh,0,False,8.93,2026-01-02T00:00:00-05:00,2026-01-02 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 109.29-110.67 DBR,1D,2025-12-31T00:00:00-05:00
ARM,1D,supply,RBD,2026-01-02T00:00:00-05:00,116.29,112.83,112.83,116.29,112.83,114.73,3.46,1.47,0.99,0.35,2.24,1.5,one_test,1,False,6.35,2026-01-05T00:00:00-05:00,2026-01-05 00:00:00-05:00,,2026-01-06T00:00:00-05:00,2026-01-06T16:00:00-05:00,1,1D,1D supply 112.83-116.29 RBD,1D,2026-01-02T00:00:00-05:00
ARM,1D,supply,DBD,2025-12-11T00:00:00-05:00,138.26,136.14,137.99,138.26,133.09,136.14,5.17,1.28,-1.13,-1.03,2.39,1.2,fresh,0,False,8.23,2025-12-12T00:00:00-05:00,2025-12-12 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D supply 136.14-138.26 DBD,1D,2025-12-11T00:00:00-05:00
ARM,1D,supply,DBD/RBD,2025-12-10T00:00:00-05:00,143.8,139.57,141.74,142.8,140.0,141.52,2.8,0.55,0.34,-1.05,8.41,1.31,fresh,0,False,8.86,2025-12-11T00:00:00-05:00,2025-12-11 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,2,1D,1D supply 141.52-142.80 DBD; 1D supply 139.57-143.80 RBD,1D,2025-12-10T00:00:00-05:00
ARM,1D,supply,DBD,2025-11-12T00:00:00-05:00,152.48,148.75,151.07,152.48,146.85,148.75,5.63,0.62,-0.91,-1.26,2.88,1.55,fresh,0,False,8.81,2025-11-13T00:00:00-05:00,2025-11-13 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D supply 148.75-152.48 DBD,1D,2025-11-12T00:00:00-05:00
ARM,1D,supply,DBD,2025-11-05T00:00:00-05:00,164.33,158.74,158.74,164.33,156.33,160.19,8.0,1.26,-1.04,-0.24,6.03,1.3,one_test,1,False,6.04,2025-11-06T00:00:00-05:00,2025-11-06 00:00:00-05:00,,2025-11-10T00:00:00-05:00,2026-01-06T16:00:00-05:00,1,1D,1D supply 158.74-164.33 DBD,1D,2025-11-05T00:00:00-05:00
ARM,1D,supply,RBD,2025-11-03T00:00:00-05:00,173.54,168.68,171.3,173.54,168.36,168.68,5.18,0.39,0.38,-0.95,3.03,0.7,fresh,0,False,7.65,2025-11-04T00:00:00-05:00,2025-11-04 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D supply 168.68-173.54 RBD,1D,2025-11-03T00:00:00-05:00
ASTS,1D,demand,RBR,2025-09-12T00:00:00-04:00,38.72,37.73,38.59,39.21,37.73,38.72,1.48,0.86,0.4,0.79,5.38,1.15,fresh,0,False,7.94,2025-09-15T00:00:00-04:00,2025-09-15 00:00:00-04:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 37.73-38.72 RBR,1D,2025-09-12T00:00:00-04:00
ASTS,1D,demand,RBR,2025-09-18T00:00:00-04:00,41.93,40.15,41.93,42.17,40.15,41.44,2.02,1.01,0.38,1.38,6.37,2.27,fresh,0,False,9.65,2025-09-19T00:00:00-04:00,2025-09-19 00:00:00-04:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 40.15-41.93 RBR,1D,2025-09-18T00:00:00-04:00
ASTS,1D,demand,RBR,2025-09-30T00:00:00-04:00,49.08,47.5,48.57,49.72,47.5,49.08,2.22,0.63,-0.0,2.45,6.73,1.67,fresh,0,False,10.12,2025-10-01T00:00:00-04:00,2025-10-01 00:00:00-04:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 47.50-49.08 RBR,1D,2025-09-30T00:00:00-04:00
ASTS,1D,demand,DBR,2025-12-18T00:00:00-05:00,65.93,64.01,65.2,67.68,64.01,65.93,3.67,1.04,-0.4,1.62,11.12,1.64,fresh,0,False,9.26,2025-12-19T00:00:00-05:00,2025-12-19 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 64.01-65.93 DBR,1D,2025-12-18T00:00:00-05:00
ASTS,1D,demand,DBR,2025-12-29T00:00:00-05:00,71.47,69.69,70.64,74.89,69.69,71.47,5.2,0.92,-0.9,0.44,2.8,1.13,one_test,1,False,6.07,2025-12-30T00:00:00-05:00,2025-12-30 00:00:00-05:00,,2026-01-02T00:00:00-05:00,2026-01-06T16:00:00-05:00,1,1D,1D demand 69.69-71.47 DBR,1D,2025-12-29T00:00:00-05:00
ASTS,1D,demand,DBR,2025-12-31T00:00:00-05:00,75.0,71.61,75.0,75.5,71.61,72.63,3.89,0.65,0.16,1.45,3.84,1.19,fresh,0,False,8.64,2026-01-02T00:00:00-05:00,2026-01-02 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 71.61-75.00 DBR,1D,2025-12-31T00:00:00-05:00
ASTS,1D,supply,RBD,2025-10-15T00:00:00-04:00,99.82,95.69,98.79,99.82,93.14,95.69,6.68,0.83,0.81,-0.96,2.0,0.99,one_test,1,False,6.45,2025-10-16T00:00:00-04:00,2025-10-16 00:00:00-04:00,,2026-01-06T00:00:00-05:00,2026-01-06T16:00:00-05:00,1,1D,1D supply 95.69-99.82 RBD,1D,2025-10-15T00:00:00-04:00
AVGO,1D,demand,DBR,2025-08-21T00:00:00-04:00,290.06,286.17,290.06,292.38,286.17,289.6,6.21,0.85,-0.59,0.49,4.9,0.93,one_test,1,False,5.92,2025-08-22T00:00:00-04:00,2025-08-22 00:00:00-04:00,,2025-09-02T00:00:00-04:00,2026-01-06T16:00:00-05:00,1,1D,1D demand 286.17-290.06 DBR,1D,2025-08-21T00:00:00-04:00
AVGO,1D,demand,RBR,2025-08-27T00:00:00-04:00,300.25,291.71,297.53,301.18,293.78,300.25,7.4,0.77,0.64,0.9,2.1,1.05,multiple_tests,3,False,5.95,2025-08-28T00:00:00-04:00,2025-08-28 00:00:00-04:00,,2025-09-03T00:00:00-04:00,2026-01-06T16:00:00-05:00,2,1D,1D demand 293.78-300.25 RBR; 1D demand 291.71-294.23 RBR,1D,2025-08-27T00:00:00-04:00
AVGO,1D,demand,RBR,2025-09-03T00:00:00-04:00,302.39,296.4,302.29,304.45,296.4,302.39,8.05,1.04,0.54,0.4,10.4,1.76,fresh,0,False,8.16,2025-09-04T00:00:00-04:00,2025-09-04 00:00:00-04:00,,,2026-01-06T16:00:00-05:00,1,1D,1D demand 296.40-302.39 RBR,1D,2025-09-03T00:00:00-04:00
AVGO,1D,demand,DBR,2025-09-30T00:00:00-04:00,330.12,324.61,330.12,331.05,324.61,329.91,6.44,0.65,-0.41,0.31,24.98,0.69,multiple_tests,5,False,4.5,2025-10-01T00:00:00-04:00,2025-10-01 00:00:00-04:00,,2025-12-18T00:00:00-05:00,2026-01-06T16:00:00-05:00,1,1D,1D demand 324.61-330.12 DBR,1D,2025-09-30T00:00:00-04:00
AVGO,1D,supply,RBD,2025-12-30T00:00:00-05:00,352.68,349.85,349.97,352.68,349.3,349.85,3.38,0.39,-0.19,-0.31,30.25,0.36,multiple_tests,2,False,4.17,2025-12-31T00:00:00-05:00,2025-12-31 00:00:00-05:00,,2026-01-05T00:00:00-05:00,2026-01-06T16:00:00-05:00,1,1D,1D supply 349.85-352.68 RBD,1D,2025-12-30T00:00:00-05:00
AVGO,1D,supply,DBD,2025-12-11T00:00:00-05:00,409.3,404.82,404.82,409.3,394.19,406.37,15.11,1.75,0.01,-3.02,12.96,3.67,fresh,0,False,12.02,2025-12-12T00:00:00-05:00,2025-12-12 00:00:00-05:00,,,2026-01-06T16:00:00-05:00,1,1D,1D supply 404.82-409.30 DBD,1D,2025-12-11T00:00:00-05:00
